zip_code,lon,lat,city,province
4941VL,4.886358714386971,51.71014828718105,Raamsdonksveer,North Brabant
1749BK,4.728737927277889,52.72153591449734,Warmenhuizen,North Holland
6043BH,5.996256486397178,51.18594921268732,Roermond,Limburg
5048AA,5.0621452890211085,51.5800222078238,Tilburg,North Brabant
1054CM,4.875407408116395,52.36425035198496,Amsterdam,North Holland
3851SM,5.618003134776988,52.32093514162082,Ermelo,Guelders
3214VP,4.244866594102999,51.82311817851311,Zuidland,South Holland
6051AE,5.889766432991712,51.15151244134936,Maasbracht,Limburg
3897AL,5.493829785430901,52.35110791708579,Zeewolde,Flevoland
2517AT,4.289719524635969,52.08285737256373,'s-Gravenhage,South Holland
1000AA,,,,
1012CT,4.899191225154197,52.3720061820058,Amsterdam,North Holland
4705AJ,4.4929106081984616,51.54393063554538,Roosendaal,North Brabant
9051VC,5.748831908804292,53.266856082142056,Stiens,Friesland
1012AX,4.900274414137064,52.37598263166484,Amsterdam,North Holland
8307DL,5.825490759398577,52.6409389425107,Ens,Flevoland
3194GJ,4.362480200962472,51.87106949462633,Hoogvliet Rotterdam,South Holland
2628WW,4.384425864449107,52.001345446758535,Delft,South Holland
2742NP,4.642502349629953,52.027120154118876,Waddinxveen,South Holland
2872ZR,4.868981594017457,51.95064780633414,Schoonhoven,South Holland
6041AH,6.004645648226242,51.20870454133965,Roermond,Limburg
7463PG,6.497007377754585,52.31651387929958,Rijssen,Overijssel
7711CV,6.284798017407439,52.566858119962056,Nieuwleusen,Overijssel
5655JD,5.435158001078849,51.413418828314676,Eindhoven,North Brabant
3555HK,5.074710091408324,52.115528238196156,Utrecht,Utrecht
6515AK,5.843147583498837,51.88932910757939,Nijmegen,Guelders
3897AG,5.494933882988511,52.348528830527286,Zeewolde,Flevoland
7903AN,6.499898290344883,52.73397984514562,Hoogeveen,Drenthe
8445PL,5.939849625843065,52.930853512624616,Heerenveen,Friesland
7711CR,6.248678085936383,52.561280737794796,Nieuwleusen,Overijssel
3081LC,4.4909473524243495,51.89613192752642,Rotterdam,South Holland
1105AW,4.957670002838677,52.297906956388566,Amsterdam,North Holland
9482WK,6.596614132841248,53.0838714300788,Tynaarlo,Drenthe
3817TC,5.384055125794768,52.14603633013083,Amersfoort,Utrecht
2163KV,4.557944043206206,52.26818501874339,Lisse,South Holland
1411AR,5.151758050407485,52.30188247903597,Naarden,North Holland
6021KC,5.572101526335998,51.263954708372076,Budel,North Brabant
5216KT,5.324523331194605,51.68658605529431,'s-Hertogenbosch,North Brabant
2741EW,4.66060546902669,52.050709837915086,Waddinxveen,South Holland
1704RX,4.833164146472445,52.685599669180334,Heerhugowaard,North Holland
6463XL,6.065420107386514,50.870586167593814,Kerkrade,Limburg
5551MJ,5.430867377508008,51.36408783922668,Valkenswaard,North Brabant
5386KR,5.476123320359074,51.741971738738144,Geffen,North Brabant
1175KM,4.755318374391761,52.35003993084826,Lijnden,North Holland
3318AD,4.678643991184372,51.789663593284224,Dordrecht,South Holland
7946LH,6.125294582210335,52.703890579771134,Wanneperveen,Overijssel
9608PC,6.678137368683974,53.17808002871291,Westerbroek,Groningen
3401MB,5.053770834993252,52.01387856426582,IJsselstein,Utrecht
3442AB,4.880095326822447,52.07916754733282,Woerden,Utrecht
3542DK,5.043585102156229,52.120560318634084,Utrecht,Utrecht
6088EB,5.919829323957129,51.2615635249301,Roggel,Limburg
6732DA,5.728059826236536,52.12576873241616,Harskamp,Guelders
5258BL,5.391729704615165,51.675228928331684,Berlicum,North Brabant
3621ZB,4.991249711423149,52.17876707064313,Breukelen,Utrecht
4033BV,5.521393539636797,51.939043474750484,Lienden,Guelders
2332ED,4.468042629820309,52.15518079401579,Leiden,South Holland
4698PT,4.200218682281457,51.5642548950489,Oud-Vossemeer,Zeeland
9258GT,6.071885379284115,53.2098536318861,Jistrum,Friesland
1064RS,4.826906815789584,52.3769970852389,Amsterdam,North Holland
8342TE,6.031990654834319,52.805452513200926,Basse,Overijssel
3036LJ,4.481595324143038,51.94005976456034,Rotterdam,South Holland
2022EA,4.650368208131405,52.39643999382727,Haarlem,North Holland
3264XV,4.342425551870827,51.81463827653709,Nieuw-Beijerland,South Holland
6712AC,5.662163393769468,52.04374856455994,Ede,Guelders
9271AK,6.0316334949231605,53.258227826183614,De Westereen,Friesland
9433PS,6.5887646885133915,52.87392266831698,Zwiggelte,Drenthe
4566BP,4.0268882920417335,51.25188176396332,Heikant,Zeeland
1911ER,4.709205230877036,52.518919767075964,Uitgeest,North Holland
7461AB,6.509355260133375,52.312120893227096,Rijssen,Overijssel
1012SA,,,,
8861KL,5.43621699275993,53.1717980075274,Harlingen,Friesland
5632JR,5.497537027385657,51.472545375581674,Eindhoven,North Brabant
6598AV,5.977096162712137,51.680303654597104,Heijen,Limburg
8401JE,6.04731937469755,53.00852028498043,Gorredijk,Friesland
3351LJ,4.680206078689655,51.84317260097271,Papendrecht,South Holland
5626DL,5.419249827049636,51.481389216420745,Eindhoven,North Brabant
3161DA,4.433767060445054,51.852855621686025,Rhoon,South Holland
1221NB,5.181194753150255,52.229063579392665,Hilversum,North Holland
2614KG,4.328691067437737,52.01133613304297,Delft,South Holland
3645BA,4.980026720371282,52.225390436900824,Vinkeveen,Utrecht
4104AT,5.218997555904694,51.94368076272984,Culemborg,Guelders
1749DM,4.730533878161965,52.71499436777565,Warmenhuizen,North Holland
5233BT,5.326809935553079,51.71716354423713,'s-Hertogenbosch,North Brabant
5021LD,5.093028524697876,51.545060094628006,Tilburg,North Brabant
7442DG,6.504273047608259,52.35982565276258,Nijverdal,Overijssel
3761HD,5.283611904401141,52.1877791371394,Soest,Utrecht
3417MH,4.932113388175114,52.03380706324161,Montfoort,Utrecht
6921BK,6.020660995459883,51.949262729082896,Duiven,Guelders
5111DA,4.924843215297253,51.44850639902033,Baarle-Nassau,North Brabant
2562XW,4.279108982981253,52.072544586442994,'s-Gravenhage,South Holland
6004CR,5.7335193240603965,51.2513563057722,Weert,Limburg
3961BG,5.344363054906576,51.97263761745491,Wijk bij Duurstede,Utrecht
3471GZ,4.891913450068884,52.108050719998445,Kamerik,Utrecht
5258LV,5.4220856246094495,51.665196982726776,Berlicum,North Brabant
7556MX,6.805031078517136,52.28031860416721,Hengelo,Overijssel
1058SA,,,,
1507ED,4.80871570219324,52.44297534869889,Zaandam,North Holland
1187DG,4.817062703517429,52.27844599996102,Amstelveen,North Holland
1251AM,5.219712746473171,52.26493592864919,Laren,North Holland
2242AC,4.408927729647977,52.139131759245736,Wassenaar,South Holland
9101RB,6.017790274864341,53.32183122573078,Dokkum,Friesland
3791PW,5.506179420989954,52.13690473145845,Achterveld,Utrecht
8121EG,6.109973681256951,52.35793402285776,Olst,Overijssel
3812RE,5.351000967815374,52.16704421372487,Amersfoort,Utrecht
1821BN,4.766151169666182,52.627397814642926,Alkmaar,North Holland
4815PN,4.7423083711784875,51.59764365709804,Breda,North Brabant
6101XD,5.882388233656912,51.11623422332646,Echt,Limburg
3824MH,5.396381005881933,52.19736506433609,Amersfoort,Utrecht
5524AS,5.358266437715092,51.37988895651884,Steensel,North Brabant
4813CE,4.7375210794141385,51.578844737614034,Breda,North Brabant
3851KA,5.620202145101155,52.29817829566284,Ermelo,Guelders
3764CJ,5.310794462441797,52.173362653396325,Soest,Utrecht
3355BM,4.700972013678425,51.83666863107891,Papendrecht,South Holland
3641PW,4.840887900681121,52.20673216761863,Mijdrecht,Utrecht
2035PG,4.654867369162664,52.36894002488252,Haarlem,North Holland
7317AK,5.972699024991954,52.22735982752318,Apeldoorn,Guelders
8082AE,5.868999516285386,52.44157037651438,Elburg,Guelders
1161GE,4.746739226551544,52.37039067843001,Zwanenburg,North Holland
4825AS,4.7693731465063935,51.61608478089147,Breda,North Brabant
4701LV,4.4576642345067485,51.53813554586584,Roosendaal,North Brabant
5432HR,5.861010402657706,51.73589564514138,Cuijk,North Brabant
9781EB,6.599580677610259,53.30391710663941,Bedum,Groningen
6745XE,5.575216036744141,52.044268763656326,De Klomp,Guelders
5807AA,6.004811834122188,51.5284429175685,Oostrum,Limburg
3319GW,4.709413322900485,51.80028810378746,Dordrecht,South Holland
4651SB,4.286419564287832,51.590700957385465,Steenbergen,North Brabant
7685PR,6.5362598482590455,52.49497599093864,Beerzerveld,Overijssel
7004HS,6.34661958162401,51.97405438057194,Doetinchem,Guelders
5151BS,5.143966064290321,51.68685943403773,Drunen,North Brabant
3766HS,5.276583220526672,52.16857715416665,Soest,Utrecht
3772MN,5.566268634911627,52.12472020510179,Barneveld,Guelders
5541SK,5.1808465562193495,51.35971977301572,Reusel,North Brabant
9861AT,6.268358426398993,53.214624320684855,Grootegast,Groningen
2741JR,4.660121968852153,52.029490871515044,Waddinxveen,South Holland
6851EH,5.9205793116422365,51.91188206604967,Huissen,Guelders
3562TK,5.116278971273542,52.114934183476045,Utrecht,Utrecht
8141AJ,6.233939719349582,52.43765942434696,Heino,Overijssel
5751BH,5.796572487225987,51.46494892497337,Deurne,North Brabant
8253PJ,5.70514159573173,52.54329044067943,Dronten,Flevoland
6645BL,5.70320770747802,51.88191509577554,Winssen,Guelders
9406PE,6.535421112208637,53.00072836539778,Assen,Drenthe
5311GH,5.202629274888117,51.79781097326159,Gameren,Guelders
1422AH,4.830035450049683,52.23929453223693,Uithoorn,North Holland
3905PT,5.54329663681674,52.038739308586145,Veenendaal,Utrecht
2411PX,4.760234061490258,52.071357360233314,Bodegraven,South Holland
3076JA,4.533624250975579,51.87203525399032,Rotterdam,South Holland
1061WB,4.841425280616976,52.36661403245539,Amsterdam,North Holland
5405AK,5.647430588856273,51.653174063795916,Uden,North Brabant
1841JJ,4.813331044417033,52.61071876069742,Stompetoren,North Holland
5044LA,5.039248485706236,51.57468786087413,Tilburg,North Brabant
1014BL,4.852318964839854,52.38568141712374,Amsterdam,North Holland
1187EK,4.8315677676389495,52.27198252364921,Amstelveen,North Holland
2909RE,4.5427618428693775,51.91639755861007,Capelle aan den IJssel,South Holland
6733BZ,5.721953451844764,52.11438879295538,Wekerom,Guelders
3862XC,5.494625515802174,52.229057510918224,Nijkerk,Guelders
6114BR,5.863997662410278,51.071323174077705,Susteren,Limburg
3118JN,4.374788448775085,51.92148225152418,Schiedam,South Holland
2992KM,4.534855585345366,51.86153120182232,Barendrecht,South Holland
6624BS,5.392297121512401,51.818916228127186,Heerewaarden,Guelders
4004KD,5.433829906422233,51.91477423169949,Tiel,Guelders
8502TV,5.833878850743255,52.961156002755565,Joure,Friesland
9291ML,6.156586629340391,53.28268192876113,Kollum,Friesland
8152DN,6.320050169819404,52.44717227311829,Lemelerveld,Overijssel
1112WX,4.960157566044424,52.330365677986755,Diemen,North Holland
7951PK,6.229742960575689,52.66763249416215,Staphorst,Overijssel
5692BA,5.486215353815515,51.50210805130538,Son en Breugel,North Brabant
2544EX,4.254149057818034,52.05017669755143,'s-Gravenhage,South Holland
2516AW,4.337547793004447,52.0707916425494,'s-Gravenhage,South Holland
8044RS,6.0399125584814035,52.54577637982371,Zwolle,Overijssel
7556MZ,6.8070174269432,52.27991457657042,Hengelo,Overijssel
4251NK,4.883810181652315,51.810891752187345,Werkendam,North Brabant
7345AN,5.952549359612346,52.25600233369039,Wenum Wiesel,Guelders
8471SK,5.992425979424033,52.871629735364046,Wolvega,Friesland
3014AP,4.470742042798402,51.92069746581956,Rotterdam,South Holland
6678DM,5.82111114529041,51.878064824621475,Oosterhout,Guelders
2623XW,4.357185808599349,51.98470697544428,Delft,South Holland
2461EZ,4.7107560301744655,52.176225630803714,Ter Aar,South Holland
3023ZN,4.455131529572318,51.910249087500034,Rotterdam,South Holland
3411JS,4.970103159452243,51.97765404023069,Lopik,Utrecht
5961PX,6.060777619141347,51.44527577944606,Horst,Limburg
6351GC,6.006904541396238,50.819706689134584,Bocholtz,Limburg
3785LJ,5.500011130267285,52.181613356193154,Zwartebroek,Guelders
6361JJ,5.90349736429158,50.92834735581878,Nuth,Limburg
3034XD,4.4975136296776235,51.93745205878722,Rotterdam,South Holland
5575AG,5.315710155005474,51.284516905555776,Luyksgestel,North Brabant
3984BD,5.233151492554449,52.055471788858085,Odijk,Utrecht
3645DR,4.937193252451259,52.21344457363171,Vinkeveen,Utrecht
1183DE,4.8768624884353855,52.32089034040645,Amstelveen,North Holland
7821AH,6.922453975926945,52.77230342123918,Emmen,Drenthe
2718RZ,4.506682073139661,52.038024034118166,Zoetermeer,South Holland
3162ZA,4.474406621481929,51.85939333861188,Rhoon,South Holland
5741TR,5.632330547576294,51.54927062677747,Beek en Donk,North Brabant
2821AL,4.773163006350864,51.96920268588091,Stolwijk,South Holland
5712HE,5.707230085717381,51.38288600986794,Someren,North Brabant
7608ND,6.68831048880716,52.374316537806244,Almelo,Overijssel
2314CH,4.514671816022302,52.148790660770615,Leiden,South Holland
4462HG,3.8838867367416867,51.48314066608666,Goes,Zeeland
3471CH,4.895773526839939,52.113104003931284,Kamerik,Utrecht
4265JJ,5.076588260589156,51.73789134317432,Genderen,North Brabant
4153AS,5.187294280171331,51.88328551297645,Beesd,Guelders
3845MB,5.612783548770274,52.32786409259567,Harderwijk,Guelders
1332AW,5.254836181973652,52.41221386474038,Almere,Flevoland
2811EP,4.71882927129004,52.04029303645038,Reeuwijk,South Holland
9761TD,6.6001097752387805,53.12601633224667,Eelde,Drenthe
9672BG,7.05219513957864,53.1473477551957,Winschoten,Groningen
1341BA,5.28285298094075,52.3589016442122,Almere,Flevoland
1619BZ,5.224780753135711,52.74234361141751,Andijk,North Holland
4251NZ,4.868861798011743,51.80248051432665,Werkendam,North Brabant
5751PX,5.777712194280345,51.46500315540498,Deurne,North Brabant
4841KD,4.7010352373252156,51.62204566263839,Prinsenbeek,North Brabant
1363DB,5.147325555596114,52.34777206932309,Almere,Flevoland
9951SJ,6.506737117781537,53.33529118925719,Winsum,Groningen
3911TZ,5.537045504700298,51.972733783352545,Rhenen,Utrecht
3011EV,4.480795503018673,51.916726697095676,Rotterdam,South Holland
4005EK,5.450054542063838,51.898150310305724,Tiel,Guelders
3843EB,5.634871876244739,52.33746839053306,Harderwijk,Guelders
2725PE,4.4936934907433415,52.07050334792022,Zoetermeer,South Holland
1175RB,4.763149149171106,52.34656585025437,Lijnden,North Holland
6161SC,5.821532392012915,50.96995224411704,Geleen,Limburg
6164AC,5.825890181021254,50.95715023877963,Geleen,Limburg
6444BS,5.965917519344866,50.94225744630061,Brunssum,Limburg
9501ER,6.944506470138748,52.99266775003696,Stadskanaal,Groningen
4515SC,3.622270356760507,51.30285369462676,IJzendijke,Zeeland
4879AN,4.623751641861009,51.56300173512805,Etten-Leur,North Brabant
3816HC,5.411179039036,52.15824342160329,Amersfoort,Utrecht
8303DC,5.730630422093966,52.71280565934457,Emmeloord,Flevoland
2514EC,4.313361650959282,52.08207012546253,'s-Gravenhage,South Holland
2181AK,4.585607212932016,52.29004916939082,Hillegom,South Holland
5151RM,5.156632241171475,51.68936400900512,Drunen,North Brabant
5126BA,4.943387418105603,51.54469625199624,Gilze,North Brabant
3077PC,4.569835529122436,51.889636771006586,Rotterdam,South Holland
6412PJ,5.944962859816998,50.90685648438367,Heerlen,Limburg
6436AM,5.918475687713094,50.93462012898566,Amstenrade,Limburg
9403XV,6.593197584311468,53.0208961562517,Assen,Drenthe
1111XD,4.972196699665085,52.341512111283954,Diemen,North Holland
3255AC,4.210569365529314,51.69176973048059,Oude-Tonge,South Holland
6041XR,5.986568663180988,51.187584553846804,Roermond,Limburg
1096GG,4.918990303664653,52.338775001644535,Amsterdam,North Holland
5427RB,5.66793577081743,51.61995413015344,Boekel,North Brabant
3771ED,5.56950988120338,52.14713939505219,Barneveld,Guelders
5301LV,5.271449962548253,51.80308156511689,Zaltbommel,Guelders
1191KL,4.884328921178497,52.28283802935772,Ouderkerk aan de Amstel,North Holland
5281PJ,5.320414519255421,51.57579370249856,Boxtel,North Brabant
4265HG,5.088878912663329,51.73849607833372,Genderen,North Brabant
2913LP,4.6073395748265185,51.984314633952074,Nieuwerkerk aan den IJssel,South Holland
3514TX,5.117416985540798,52.10003327219997,Utrecht,Utrecht
4879NM,4.623209481466982,51.55607657721885,Etten-Leur,North Brabant
3314CM,4.6542986944018,51.808179991007485,Dordrecht,South Holland
6822DD,5.921441679420635,51.98795436508166,Arnhem,Guelders
7021BX,6.350895251901268,51.99965287559428,Zelhem,Guelders
5427DB,5.669219246190817,51.60793435579215,Boekel,North Brabant
5591EC,5.569617358889399,51.390502572605406,Heeze,North Brabant
7122NM,6.559494278649334,51.9294560931144,Aalten,Guelders
2632BB,4.4098154528145965,52.05048572494883,Nootdorp,South Holland
5492SW,5.415896732763422,51.549931258494496,Sint-Oedenrode,North Brabant
1716KJ,4.953753381795033,52.70961203401369,Opmeer,North Holland
6931KA,5.985010373267138,51.95687724359467,Westervoort,Guelders
2678CX,4.262248450019573,51.976972514492694,De Lier,South Holland
1991JA,4.651929359233474,52.435539680534006,Velserbroek,North Holland
5481SG,5.4426527015815305,51.60433222647314,Schijndel,North Brabant
5301LW,5.27155925611387,51.800937122511655,Zaltbommel,Guelders
5666AP,5.573438083813444,51.42289542581282,Geldrop,North Brabant
8263AK,5.8898011290620085,52.56070642871094,Kampen,Overijssel
7773NL,6.594966984822849,52.57385231307291,Hardenberg,Overijssel
7317BB,5.973091801563098,52.2412094800693,Apeldoorn,Guelders
5051HT,5.052811472634558,51.513201111570126,Goirle,North Brabant
5751JH,5.7811214678456935,51.45907642778299,Deurne,North Brabant
1901RW,4.664727364630294,52.539738501009964,Castricum,North Holland
5674VR,5.547075069887905,51.450665942973515,Nuenen,North Brabant
5721TP,5.7511268030136815,51.41366241024352,Asten,North Brabant
1704RT,4.833038594041143,52.68407481919188,Heerhugowaard,North Holland
6584AC,5.875245208777684,51.76103352611747,Molenhoek,Limburg
8061AE,6.10256599803578,52.59222837931042,Hasselt,Overijssel
1506RZ,4.821013387486749,52.42374672677743,Zaandam,North Holland
2525JT,4.303575451307785,52.06143416214884,'s-Gravenhage,South Holland
3291CH,4.554443346140316,51.74880595535397,Strijen,South Holland
4261TB,5.117388776994436,51.75928519172745,Wijk en Aalburg,North Brabant
2235SE,4.44453427225978,52.168504260072254,Valkenburg,South Holland
7903BS,6.521429798417025,52.727893070704525,Hoogeveen,Drenthe
7333NR,5.967203340325196,52.175923563896696,Apeldoorn,Guelders
5503LS,5.423000094180026,51.40879666680673,Veldhoven,North Brabant
8431ND,6.299738301541718,52.98244121208087,Oosterwolde,Friesland
3316AJ,4.645650699392001,51.799882515609035,Dordrecht,South Holland
5595CB,5.5484820338803065,51.35085741934352,Leende,North Brabant
2957SL,4.668233864221678,51.88547473452881,Nieuw-Lekkerland,South Holland
4879NP,4.6076968740758515,51.55786846764971,Etten-Leur,North Brabant
1442PZ,4.976775396503966,52.517658173145975,Purmerend,North Holland
1906BJ,4.691658174522111,52.56748520581435,Limmen,North Holland
5623LJ,5.47995283669467,51.457588467571405,Eindhoven,North Brabant
1095MS,4.9659537627254755,52.37170579169209,Amsterdam,North Holland
2134ZZ,4.649933718981926,52.3227194471525,Hoofddorp,North Holland
1742NV,4.8080043858722386,52.77520875889828,Schagen,North Holland
1215AP,5.162845424498796,52.210544151665765,Hilversum,North Holland
2153GN,4.649973511837978,52.26698429054078,Nieuw-Vennep,North Holland
3161CE,4.419983662191511,51.85494881135344,Rhoon,South Holland
5175AX,5.0652284608602445,51.627347679824986,Loon op Zand,North Brabant
3063NP,4.536006164431673,51.91028300855035,Rotterdam,South Holland
1679GC,5.064274231209261,52.710820344378504,Midwoud,North Holland
5071NL,5.162056002160013,51.60780203535005,Udenhout,North Brabant
3451EA,5.0143800980129845,52.10774642803523,Vleuten,Utrecht
2722NG,4.514414761802139,52.05060870473967,Zoetermeer,South Holland
2841CR,4.6645742608186,51.98788311366701,Moordrecht,South Holland
5422VZ,5.708112397399887,51.56136445714655,Gemert,North Brabant
2341BV,4.466523205377764,52.18342583376575,Oegstgeest,South Holland
7141LG,6.5970382113625385,52.040979466731,Groenlo,Guelders
1181LC,4.871594521718121,52.31075763336427,Amstelveen,North Holland
2041CD,4.547855301750952,52.377185642174084,Zandvoort,North Holland
2922BK,4.588907791239726,51.92139188164836,Krimpen aan den IJssel,South Holland
1431KZ,4.774638970038927,52.26373886612224,Aalsmeer,North Holland
2636AX,4.318216478675213,51.98418063838561,Schipluiden,South Holland
2316JW,4.495275593213638,52.171947028238364,Leiden,South Holland
5683AG,5.38976094278273,51.51167733343098,Best,North Brabant
6219NP,5.673046466815806,50.87045244114212,Maastricht,Limburg
1351AH,5.225799735532953,52.35112330566027,Almere,Flevoland
7483PD,6.747160668953384,52.17369579551618,Haaksbergen,Overijssel
5344CA,5.5154665356156185,51.75855554984421,Oss,North Brabant
7602PD,6.643924879455234,52.37101108373708,Almelo,Overijssel
7025AD,6.427512648406127,51.991257227143336,Halle,Guelders
8434NV,6.283457037264644,53.057562114638245,Waskemeer,Friesland
5443MA,5.856900853853157,51.698360795196244,Haps,North Brabant
6227TE,5.72839693381254,50.83970163706903,Maastricht,Limburg
6512DB,5.857820498493418,51.83987591257595,Nijmegen,Guelders
3812SW,5.347105655779735,52.16450225321953,Amersfoort,Utrecht
1613KT,5.227363292119916,52.69361810357895,Grootebroek,North Holland
6658KK,5.508991092698501,51.875425260945505,Beneden-Leeuwen,Guelders
6269BA,5.834984124773003,50.82299464735256,Margraten,Limburg
5981WZ,5.96860681850118,51.328587728137336,Panningen,Limburg
5409AA,5.699737312908506,51.644707206426375,Odiliapeel,North Brabant
8938AC,5.835964927162994,53.19808390073678,Leeuwarden,Friesland
5476KW,5.548572871806366,51.645835005822455,Vorstenbosch,North Brabant
7609RD,6.6462123070771915,52.3273254388429,Almelo,Overijssel
4153XM,5.1890956539970565,51.897948876131345,Beesd,Guelders
8601VC,5.62659414609404,53.0384038261468,Sneek,Friesland
5283PG,5.327657493532001,51.60422741324943,Boxtel,North Brabant
3241GK,4.160811714764437,51.75809360084689,Middelharnis,South Holland
5683PN,5.407542875555152,51.50257538265388,Best,North Brabant
4221LH,4.973643835282482,51.87459496492683,Hoogblokland,South Holland
2251AP,4.441280255554053,52.11853585055395,Voorschoten,South Holland
8938AP,5.8553787524437775,53.194378337082505,Leeuwarden,Friesland
9603BD,6.770680041043142,53.15413385315147,Hoogezand,Groningen
9931BN,6.903858424705199,53.33191764435391,Delfzijl,Groningen
1991AZ,4.652259668062359,52.43761782112931,Velserbroek,North Holland
6096AD,5.860155792113631,51.19031757275273,Grathem,Limburg
4571ME,3.90405981488453,51.27221860852813,Axel,Zeeland
7333JV,5.976947302009919,52.187201547592636,Apeldoorn,Guelders
2984AG,4.604086042208583,51.872810488222456,Ridderkerk,South Holland
8938BG,5.855813665073158,53.19328909301671,Leeuwarden,Friesland
7944RW,6.181143049343536,52.67978156718952,Meppel,Drenthe
5555XP,5.475147103707709,51.34401115995387,Valkenswaard,North Brabant
2908AB,4.584916044221172,51.95692842501877,Capelle aan den IJssel,South Holland
6041TA,5.998603639685836,51.20412668914003,Roermond,Limburg
2651NE,4.47320667568225,51.98492672291708,Berkel en Rodenrijs,South Holland
6041AC,6.00755065135716,51.207431596147046,Roermond,Limburg
2517RD,4.279035336495313,52.07995733542632,'s-Gravenhage,South Holland
5122CR,4.92543385592744,51.58584480751487,Rijen,North Brabant
6961AA,6.050998611187154,52.1070938180627,Eerbeek,Guelders
1013BJ,4.8545372014831125,52.400874146239566,Amsterdam,North Holland
6663MA,5.86065436901461,51.871045703868404,Lent,Guelders
1311RL,5.187640848830109,52.36693027367174,Almere,Flevoland
6921RK,6.000273816593097,51.96338941478385,Duiven,Guelders
4265HC,5.092054797567911,51.73851280422118,Genderen,North Brabant
3901EZ,5.5558060852216204,52.02391737524604,Veenendaal,Utrecht
1847LH,4.761808376281504,52.59857430614222,Zuidschermer,North Holland
1022KC,4.930835342183185,52.405630648003616,Amsterdam,North Holland
4613BD,4.279269280565373,51.502871660390284,Bergen op Zoom,North Brabant
8043TW,6.035057931770325,52.538381506933916,Zwolle,Overijssel
5351NW,5.572797855371529,51.768393138727454,Berghem,North Brabant
1901EJ,4.664090492132852,52.546703200886235,Castricum,North Holland
1014ZE,4.8798791475444725,52.39433283104954,Amsterdam,North Holland
8325PG,5.993609787238042,52.66120975220305,Vollenhove,Overijssel
4336RH,,,,
6221EA,5.700377026380041,50.84941403450536,Maastricht,Limburg
1382KC,5.02519093999463,52.32042019623824,Weesp,North Holland
3563TK,5.096504944864497,52.11876375115261,Utrecht,Utrecht
3542AB,5.056596571761533,52.111284688575154,Utrecht,Utrecht
2635BX,4.3171282677061225,52.01330341648123,Den Hoorn,South Holland
3342LG,4.616080361271886,51.8334050677894,Hendrik-Ido-Ambacht,South Holland
1759XJ,4.700635853626713,52.835002398516274,Callantsoog,North Holland
5000AA,,,,
5531MC,5.209560601381464,51.36176408819995,Bladel,North Brabant
4207HE,4.994201615077141,51.842599310551066,Gorinchem,South Holland
5441PL,5.95097914901497,51.69661363696843,Oeffelt,North Brabant
5405AA,5.642005909270532,51.654051602173325,Uden,North Brabant
2771AN,4.67959901781671,52.07799712672209,Boskoop,South Holland
3263RA,4.389782949990637,51.82253712367894,Oud-Beijerland,South Holland
7005AA,6.290035546639882,51.95978970039036,Doetinchem,Guelders
7683RJ,6.5299323576855235,52.46472454452329,Den Ham,Overijssel
1271EE,5.246713660968446,52.305178791823636,Huizen,North Holland
4623AC,4.310427117350574,51.4922206885941,Bergen op Zoom,North Brabant
8561EX,5.567465779253713,52.8961865883866,Balk,Friesland
1921BA,4.733586736789187,52.559192679768806,Akersloot,North Holland
5342PV,5.5634543389176905,51.75666359265087,Oss,North Brabant
4231DS,4.988669048866822,51.91423156997001,Meerkerk,Utrecht
9422BH,6.4645410822065354,52.9678251568524,Smilde,Drenthe
3081XN,4.48369234501565,51.89271819209811,Rotterdam,South Holland
6124BB,5.778401531974586,51.044807570642845,Papenhoven,Limburg
4571LK,3.9091468076481894,51.2719973841114,Axel,Zeeland
5081NS,5.137263116606317,51.494608535181825,Hilvarenbeek,North Brabant
8041BA,6.061979867644972,52.50585627018866,Zwolle,Overijssel
9101GA,6.011423009546494,53.32671248211697,Dokkum,Friesland
6515AG,5.848161701414929,51.880106239824514,Nijmegen,Guelders
2516AK,4.345390737837266,52.06824719998929,'s-Gravenhage,South Holland
4704SC,4.454852133483895,51.558565090211,Roosendaal,North Brabant
4715RM,4.5746267353483905,51.53238730223856,Rucphen,North Brabant
6811AA,5.906940237964743,51.984743129849676,Arnhem,Guelders
3214LJ,4.245785754019543,51.820368537444764,Zuidland,South Holland
8765LT,5.514615354921306,53.04668272247812,Tjerkwerd,Friesland
7031GZ,6.186179764174902,51.96163276067882,Wehl,Guelders
1724BB,4.781017272932116,52.7025117974315,Oudkarspel,North Holland
3118AA,4.385646082865223,51.92045346026469,Schiedam,South Holland
5347KL,5.550740979679134,51.78169542479952,Oss,North Brabant
5283AW,5.346188262936132,51.5902881575383,Boxtel,North Brabant
2282HB,4.334046485322808,52.049254573744555,Rijswijk,South Holland
2411ND,4.7360184306802715,52.088973696533586,Bodegraven,South Holland
9422BM,6.439556534209115,52.94472046154089,Smilde,Drenthe
6662PT,5.860419559565278,51.9071877370273,Elst,Guelders
2371DT,4.624259359966071,52.20657259592349,Roelofarendsveen,South Holland
3888MT,5.782739603909944,52.26643409026504,Uddel,Guelders
2343XE,4.468290531005779,52.189708528014194,Oegstgeest,South Holland
7556GZ,6.786737931334225,52.27822456852964,Hengelo,Overijssel
9113PA,6.035848628662315,53.29179422317899,Wâlterswâld,Friesland
1175KE,4.752976509221193,52.359957106186364,Lijnden,North Holland
2691GZ,4.17444192074209,51.99595991220129,'s-Gravenzande,South Holland
7333PA,5.97437662027566,52.175936309330176,Apeldoorn,Guelders
